Date,Close/Last,Volume,Open,High,Low
01/08/2026,$28.21,30813260,$27.66,$28.50,$27.50
01/07/2026,$27.90,36361740,$27.45,$27.91,$27.3446
01/06/2026,$27.42,34552550,$27.84,$27.94,$27.10
01/05/2026,$28.13,47571580,$27.73,$28.93,$27.705
01/02/2026,$27.73,24284190,$28.0539,$28.1149,$27.5751
12/31/2025,$28.0586,17234230,$28.0398,$28.2452,$27.9177
12/30/2025,$28.1337,23008030,$27.9741,$28.2557,$27.9459
12/29/2025,$28.0398,24025830,$27.8426,$28.0679,$27.7146
12/26/2025,$27.8426,12421280,$27.9177,$28.0257,$27.7018
12/24/2025,$27.9553,10352880,$27.5798,$28.0304,$27.5704
12/23/2025,$27.5798,21049280,$27.4859,$27.6033,$27.2231
12/22/2025,$27.4672,30726540,$27.6737,$27.9741,$27.4014
12/19/2025,$27.7582,91475050,$28.2885,$28.5091,$27.669
12/18/2025,$28.4153,46352130,$28.0867,$28.5654,$27.9177
12/17/2025,$28.4622,71664900,$27.7488,$28.7157,$27.6267
12/16/2025,$27.9084,91875460,$26.4815,$28.0163,$26.1717
12/15/2025,$26.4815,40010590,$25.8619,$26.566,$25.7868
12/12/2025,$25.5615,28912080,$25.8619,$26.1435,$25.5146
12/11/2025,$25.9089,46100550,$25.9511,$26.0309,$25.4771
12/10/2025,$25.8901,36933500,$25.233,$26.0027,$25.1297
12/09/2025,$25.1485,27468860,$25.0171,$25.2799,$24.8293
12/08/2025,$25.0171,40134210,$25.6554,$25.6648,$24.9514
12/05/2025,$25.6366,47686260,$25.5615,$26.3595,$25.5428
12/04/2025,$25.5334,40806230,$25.7962,$25.838,$25.3785
12/03/2025,$25.7493,27648740,$25.3081,$25.8197,$25.2001
12/02/2025,$25.3644,45781410,$25.0828,$25.5944,$24.7824
12/01/2025,$24.9514,28314780,$24.8763,$25.1954,$24.8293
11/28/2025,$25.0546,13633960,$24.8575,$25.233,$24.8293
11/26/2025,$24.942,24225470,$25.1297,$25.154,$24.88
11/25/2025,$25.0452,30445620,$24.9232,$25.4272,$24.895
11/24/2025,$24.8387,51662470,$25.6272,$25.6648,$24.8059
11/21/2025,$25.6742,31572770,$24.9561,$25.7399,$24.9561
11/20/2025,$24.9983,24690790,$25.3222,$25.477,$24.9232
11/19/2025,$25.2236,27469300,$25.6179,$25.693,$25.1298
11/18/2025,$25.6836,29241590,$25.6836,$25.8619,$25.4113
11/17/2025,$25.5522,26584770,$25.8197,$25.9276,$25.4864
11/14/2025,$25.8244,37839470,$26.3031,$26.5003,$25.5803
11/13/2025,$26.2562,31960610,$26.0591,$26.5472,$26.0591
11/12/2025,$26.1811,30938850,$25.7587,$26.2421,$25.7399
11/11/2025,$25.7681,53416960,$25.6883,$25.9558,$25.3926
11/10/2025,$25.4583,55469880,$25.5803,$25.7962,$25.1063
11/07/2025,$25.6742,36519350,$25.876,$26.0731,$25.355
11/06/2025,$25.6366,32823380,$26.2186,$26.3406,$25.6085
11/05/2025,$26.228,40249210,$25.7634,$26.2703,$25.7023
11/04/2025,$25.7587,45561730,$25.3738,$25.8525,$25.2424
11/03/2025,$25.3269,39650730,$25.9464,$26.0591,$25.064
10/31/2025,$26.1295,49107310,$25.0875,$26.228,$24.7308
10/30/2025,$25.646,64038140,$24.4914,$26.3782,$24.1722
10/29/2025,$26.7819,42857670,$27.3639,$27.4672,$26.7162
10/28/2025,$27.4859,27062810,$27.5141,$27.6174,$27.3404
10/27/2025,$27.6174,24107410,$27.6033,$27.8944,$27.4994
10/24/2025,$27.4859,18001540,$27.6596,$27.8051,$27.4578
10/23/2025,$27.5047,21198150,$27.8004,$27.8333,$27.4578
10/22/2025,$27.5986,22015760,$28.1055,$28.1618,$27.5798
10/21/2025,$28.1337,30082960,$27.8333,$28.1524,$27.6831
10/20/2025,$27.7582,16881390,$27.7394,$27.8145,$27.5188
10/17/2025,$27.73,20680910,$27.5047,$27.8239,$27.3733
10/16/2025,$27.4672,20378550,$27.8426,$28.0022,$27.3639
10/15/2025,$27.899,20536650,$28.0961,$28.2698,$27.6455
10/14/2025,$28.1524,23398670,$27.6455,$28.2651,$27.608
10/13/2025,$27.608,16844070,$27.7206,$27.9459,$27.5892
10/10/2025,$27.6549,22896840,$28.3402,$28.5185,$27.622
10/09/2025,$28.2369,22555010,$28.9691,$29.0724,$28.2181
10/08/2025,$28.8846,23765200,$28.7344,$29.0912,$28.5889
10/07/2025,$28.725,30175840,$29.185,$29.2226,$28.4434
10/06/2025,$29.185,27868010,$28.9128,$29.2038,$28.5561
10/03/2025,$29.0067,32639880,$28.5655,$29.2836,$28.5467
10/02/2025,$28.5373,25014590,$28.8377,$28.9128,$28.5185
10/01/2025,$29.0442,30248180,$29.1381,$29.4479,$29.0067
09/30/2025,$29.4948,37758230,$29.523,$29.8609,$29.3118
09/29/2025,$29.5605,22268020,$29.8797,$29.9172,$29.4854
09/26/2025,$29.7764,15565450,$29.7295,$29.936,$29.6215
09/25/2025,$29.6826,19402740,$29.767,$29.9548,$29.5887
09/24/2025,$29.6732,22928260,$29.8421,$29.8421,$29.5324
09/23/2025,$29.6826,26288460,$29.6544,$30.2082,$29.6544
09/22/2025,$29.5605,36356090,$29.4103,$29.6403,$29.3822
09/19/2025,$29.6544,53789570,$29.7013,$29.9266,$29.476
09/18/2025,$29.7013,39019860,$30.349,$30.4335,$29.4103
09/17/2025,$30.4429,16186100,$30.3584,$30.7902,$30.227
09/16/2025,$30.3115,21622120,$30.6213,$30.7527,$30.0205
09/15/2025,$30.6213,21389890,$31.0062,$31.1188,$30.5227
09/12/2025,$31.0343,23874770,$31.2315,$31.3347,$30.4617
09/11/2025,$31.3535,21780620,$31.4051,$31.5037,$31.147
09/10/2025,$31.4286,17681560,$31.4755,$31.668,$30.8841
09/09/2025,$31.6069,17141490,$31.9073,$31.9543,$31.6069
09/08/2025,$31.9167,27803090,$30.5743,$32.02,$30.5274
09/05/2025,$31.8322,21116870,$31.9965,$32.2734,$31.5318
09/04/2025,$31.8698,27937830,$31.9496,$32.3391,$31.6539
09/03/2025,$31.8135,17908750,$32.0575,$32.0857,$31.4286
09/02/2025,$32.0388,20302090,$31.6351,$32.0669,$31.5884
08/29/2025,$31.8886,16729960,$31.5037,$31.9073,$31.4098
08/28/2025,$31.5131,21385540,$31.7759,$31.8135,$31.2221
08/27/2025,$31.7384,17520700,$31.5318,$31.7759,$31.4004
08/26/2025,$31.6163,22273820,$31.8933,$31.8979,$31.4614
08/25/2025,$31.9261,17147580,$31.9637,$32.0857,$31.7478
08/22/2025,$32.0575,25268240,$31.6445,$32.2922,$31.6445
08/21/2025,$31.5412,16169170,$31.1939,$31.5506,$31.0859
08/20/2025,$31.2502,20291680,$31.8557,$31.9355,$31.0343
08/19/2025,$31.8135,16793190,$31.4755,$31.9026,$31.4004
08/18/2025,$31.3816,25119920,$31.2127,$31.5412,$31.1704
08/15/2025,$31.4004,20703250,$31.0108,$31.4849,$30.978
08/14/2025,$30.8841,14579780,$30.7245,$30.9968,$30.5978
08/13/2025,$30.9217,29736750,$30.1989,$30.978,$30.1238
08/12/2025,$30.1331,19949710,$29.5887,$30.3772,$29.5876
08/11/2025,$29.4854,19954720,$29.7483,$30.1238,$29.1287
08/08/2025,$29.7295,16280660,$29.7483,$30.0768,$29.6544
08/07/2025,$29.7295,25138680,$30.3772,$30.4852,$29.6826
08/06/2025,$30.1895,21569120,$30.6588,$30.7527,$30.1613
08/05/2025,$30.518,27440150,$30.6917,$30.8176,$30.4711
08/04/2025,$30.565,29378780,$30.6213,$30.9311,$30.4992
08/01/2025,$30.5274,22399790,$31.3112,$31.4145,$30.4805
07/31/2025,$31.1939,40584080,$31.9026,$32.0106,$30.8841
07/30/2025,$30.5086,35644450,$30.8137,$31.1094,$30.4054
07/29/2025,$30.8184,32911470,$31.5037,$31.5882,$30.5837
07/28/2025,$31.4755,19631870,$31.6069,$31.682,$31.2643
07/25/2025,$31.6163,32924570,$32.0481,$32.3298,$31.1657
07/24/2025,$33.2028,16134620,$33.6252,$33.8083,$33.2028
07/23/2025,$33.597,16430360,$33.2028,$33.6956,$33.1605
07/22/2025,$33.1089,14553400,$32.9587,$33.5689,$32.893
07/21/2025,$32.8648,15815090,$32.6208,$32.9493,$32.541
07/18/2025,$32.4236,14788110,$32.724,$32.7897,$32.3204
07/17/2025,$32.5738,17545610,$32.1983,$32.8695,$32.1796
07/16/2025,$32.2922,21102940,$32.6395,$32.7334,$32.1749
07/15/2025,$32.5926,17002870,$33.4375,$33.4905,$32.5738
07/14/2025,$33.4562,18545340,$32.7616,$33.4844,$32.6677
07/11/2025,$32.8461,16864390,$33.0807,$33.184,$32.8179
07/10/2025,$33.2497,15137090,$33.3811,$33.766,$33.2122
07/09/2025,$33.4375,14909520,$33.7191,$33.827,$33.2216
07/08/2025,$33.7942,12711950,$33.3999,$33.8505,$33.2216
07/07/2025,$33.2685,15078500,$33.7191,$33.9256,$33.2028
07/03/2025,$33.7848,10160930,$33.6064,$34.165,$33.5877
07/02/2025,$33.6346,24144790,$33.7097,$33.8974,$33.5266
07/01/2025,$34.104,22857490,$33.4093,$34.4137,$33.3905
06/30/2025,$33.5032,18490450,$33.2028,$33.5783,$33.1183
06/27/2025,$33.1558,26939880,$33.1371,$33.3811,$33.0338
06/26/2025,$33.0526,16830560,$32.7146,$33.0667,$32.6865
06/25/2025,$32.7053,21623150,$32.9916,$33.0338,$32.6677
06/24/2025,$33.0526,24319500,$32.6489,$33.1136,$32.48
06/23/2025,$32.4706,28769080,$32.2828,$32.5034,$32.0622
06/20/2025,$32.4142,42693900,$32.3861,$32.7569,$32.2734
06/18/2025,$32.1608,16249470,$32.433,$32.5832,$32.1092
06/17/2025,$32.4142,16399440,$32.8179,$32.8789,$32.3485
06/16/2025,$32.9587,18323490,$33.0244,$33.3201,$32.6395
06/13/2025,$32.8648,17190700,$33.0995,$33.2826,$32.8085
06/12/2025,$33.1089,14228560,$33.0244,$33.2169,$32.9165
06/11/2025,$33.0244,19015810,$33.4731,$33.5783,$32.9681
06/10/2025,$33.4375,21240920,$32.5128,$33.4562,$32.4002
06/09/2025,$32.48,15056250,$32.5738,$32.7569,$32.4424
06/06/2025,$32.5738,13753350,$32.3861,$32.663,$32.2922
06/05/2025,$32.1232,18853590,$32.3861,$32.4706,$31.9965
06/04/2025,$32.3298,19206720,$32.6114,$32.7616,$32.3204
06/03/2025,$32.5363,22050850,$32.2453,$32.5551,$32.02
06/02/2025,$32.2265,25282820,$32.2171,$32.311,$31.7524
05/30/2025,$32.4518,31652160,$32.2547,$32.6276,$32.0106
05/29/2025,$32.1796,22617250,$32.5081,$32.6771,$31.7618
05/28/2025,$32.5081,19762230,$32.8273,$32.9681,$32.4542
05/27/2025,$32.8085,22018510,$32.6771,$32.9587,$32.4612
05/23/2025,$32.4049,13930060,$32.142,$32.5551,$32.1326
05/22/2025,$32.4706,14428350,$33.0526,$33.0714,$32.4518
05/21/2025,$32.9493,17291040,$33.2497,$33.4328,$32.8179
05/20/2025,$33.4093,14068150,$33.2122,$33.5877,$33.184
05/19/2025,$33.2685,14182500,$33.184,$33.3577,$33.0807
05/16/2025,$33.306,20791590,$33.1558,$33.475,$33.0385
05/15/2025,$33.1652,18153990,$32.5175,$33.2028,$32.3955
05/14/2025,$32.4424,18156420,$32.5363,$32.6818,$32.2453
05/13/2025,$32.6583,19071470,$32.7146,$32.9587,$32.372
05/12/2025,$32.5926,23093140,$32.6771,$33.2356,$32.4142
05/09/2025,$32.1514,16919700,$32.2359,$32.3391,$32.0575
05/08/2025,$32.1232,35269370,$32.372,$32.5926,$32.0575
05/07/2025,$32.2828,25154390,$32.5081,$32.744,$32.1092
05/06/2025,$32.3767,16103950,$32.1514,$32.4847,$31.9824
05/05/2025,$32.3391,20326060,$31.9824,$32.5551,$31.8933
05/02/2025,$32.3485,24824300,$31.9167,$32.4142,$31.9026
05/01/2025,$31.7478,20277690,$31.7759,$32.1326,$31.6116
04/30/2025,$32.1045,28174760,$31.7008,$32.1702,$31.1235
04/29/2025,$31.8604,22741570,$31.5835,$31.973,$31.5412
04/28/2025,$31.7008,27895670,$31.8228,$32.1373,$31.56
04/25/2025,$31.8228,29368760,$31.4661,$31.8604,$31.0953
04/24/2025,$31.1564,44282340,$30.0205,$31.3065,$29.5136
04/23/2025,$32.3579,28164610,$32.4096,$32.8836,$32.2828
04/22/2025,$32.1045,23108450,$31.7759,$32.1514,$31.6633
04/21/2025,$31.5412,22945350,$31.682,$31.9261,$31.2127
04/17/2025,$31.9261,21576020,$31.7102,$32.1936,$31.6539
04/16/2025,$31.4943,20687020,$32.1983,$32.3438,$31.3159
04/15/2025,$32.2922,17989850,$32.3298,$32.6302,$32.1608
04/14/2025,$32.0575,20432810,$31.3347,$32.3391,$31.2127
04/11/2025,$31.6539,26811930,$31.8745,$31.9167,$31.1845
04/10/2025,$31.6163,31778780,$32.6489,$32.7616,$31.0625
04/09/2025,$33.0244,45095940,$30.5086,$33.0901,$30.227
04/08/2025,$30.8278,33971420,$31.4192,$32.1936,$30.5126
04/07/2025,$31.4192,46139740,$30.9498,$32.3298,$30.396
04/04/2025,$31.3347,37314570,$32.7897,$33.1793,$31.2972
04/03/2025,$33.5313,26834110,$34.3668,$34.4137,$33.4234
04/02/2025,$34.3668,18827560,$34.0805,$34.4011,$33.8974
04/01/2025,$34.4701,20738280,$34.6766,$34.8596,$34.2823
03/31/2025,$34.639,27806320,$34.5733,$34.7658,$34.1227
03/28/2025,$34.3762,23331680,$35.0098,$35.1835,$34.348
03/27/2025,$35.0802,17856740,$34.9911,$35.329,$34.7705
03/26/2025,$35.0802,25944990,$34.7329,$35.4088,$34.6015
03/25/2025,$34.6766,31434360,$34.2354,$34.686,$33.7191
03/24/2025,$34.3574,34933620,$34.5358,$34.6203,$34.2448
03/21/2025,$34.4982,54564480,$34.0195,$34.6203,$33.8693
03/20/2025,$34.2635,17068810,$33.6956,$34.4419,$33.6628
03/19/2025,$33.8787,21740640,$33.8411,$34.0007,$33.7285
03/18/2025,$33.8036,17883080,$33.6252,$33.9162,$33.3905
03/17/2025,$33.5595,16899290,$33.3154,$33.7159,$33.1746
03/14/2025,$33.2591,27406650,$32.9305,$33.4093,$32.5269
03/13/2025,$32.5738,32055770,$33.015,$33.7191,$32.5363
03/12/2025,$33.0338,23454950,$33.5689,$33.6815,$32.7616
03/11/2025,$33.7472,32233450,$33.8599,$34.0946,$33.306
03/10/2025,$33.8974,43425200,$35.1178,$35.6482,$33.8223
03/07/2025,$35.2868,43323140,$33.8693,$35.3149,$33.8599
03/06/2025,$34.0476,29116330,$33.353,$34.1133,$33.184
03/05/2025,$33.3811,24536150,$33.1558,$33.5032,$32.8273
03/04/2025,$33.3248,31010370,$33.9913,$34.0899,$33.1089
03/03/2025,$33.7754,19845660,$33.6721,$34.0242,$33.5595
02/28/2025,$33.6815,26777630,$33.4656,$33.8787,$33.3483
02/27/2025,$33.2216,23252220,$32.9352,$33.3013,$32.8554
02/26/2025,$32.9493,31161240,$33.5877,$33.6346,$32.8554
02/25/2025,$33.6534,34274960,$34.2166,$34.7141,$33.5595
02/24/2025,$34.0758,28122000,$34.1603,$34.5358,$34.0007
02/21/2025,$34.0195,21415330,$34.3152,$34.4043,$33.9725
02/20/2025,$34.1791,25850100,$34.1603,$34.4654,$33.8787
02/19/2025,$34.2448,22701280,$34.2072,$34.4982,$34.057
02/18/2025,$34.1227,24015290,$33.1014,$34.1509,$32.954
02/14/2025,$33.2216,17933380,$33.2309,$33.4375,$33.1277
02/13/2025,$33.2122,20563770,$32.893,$33.3248,$32.8002
02/12/2025,$32.7616,23440640,$32.7804,$33.0692,$32.7522
02/11/2025,$33.0714,32640470,$31.9918,$33.1887,$31.9918
02/10/2025,$32.3579,26992440,$32.602,$32.6489,$32.2828
02/07/2025,$32.2641,24083960,$32.4987,$32.5457,$32.0122
02/06/2025,$32.3579,29838280,$32.0106,$32.3673,$31.682
02/05/2025,$31.8604,33492020,$31.4943,$31.8698,$31.269
02/04/2025,$31.4943,40510660,$30.6776,$31.5506,$30.6119
02/03/2025,$31.1564,45432430,$31.0813,$31.7102,$31.0155
01/31/2025,$31.5976,39175600,$31.4192,$31.9261,$31.2596
01/30/2025,$31.2127,77358160,$32.311,$32.5551,$30.5086
01/29/2025,$35.0708,21538230,$35.3806,$35.5074,$34.9676
01/28/2025,$35.2492,17896050,$35.6247,$35.8359,$35.1741
01/27/2025,$35.8875,24497920,$35.268,$36.0471,$35.2586
01/24/2025,$35.3149,18256170,$35.0708,$35.3337,$34.9957
01/23/2025,$35.1741,17469180,$34.9864,$35.2351,$34.6484
01/22/2025,$34.8362,21121080,$34.6015,$34.9206,$34.2729
01/21/2025,$34.7047,21125860,$34.3386,$34.9676,$34.3011
01/17/2025,$34.3386,22040300,$34.4982,$34.6484,$34.2166
01/16/2025,$34.0852,21114140,$34.2823,$34.395,$34.0476
01/15/2025,$34.2635,22268500,$34.517,$34.5921,$34.057
01/14/2025,$34.1509,25100070,$34.3856,$34.395,$33.935
01/13/2025,$34.2166,19973260,$34.2729,$34.4701,$34.0289
01/10/2025,$34.1321,27687010,$34.5376,$34.8878,$34.0946
01/08/2025,$34.8925,27293620,$34.5264,$34.9582,$34.0195
01/07/2025,$34.9019,16527600,$35.1459,$35.451,$34.7423
01/06/2025,$35.1929,31417810,$35.0521,$35.8218,$35.0051
01/03/2025,$35.3618,20335580,$35.3149,$35.4276,$35.0802
01/02/2025,$35.1272,28786110,$35.4839,$35.6247,$34.9206
12/31/2024,$35.2304,13705290,$35.0239,$35.2914,$34.9535
12/30/2024,$35.099,23728320,$35.4651,$35.559,$34.8362
12/27/2024,$35.6059,15394230,$35.5214,$35.906,$35.3806
12/26/2024,$35.9063,10860730,$35.9063,$36.0988,$35.7561
12/24/2024,$36.0471,7493087,$35.5308,$36.0659,$35.3994
12/23/2024,$35.6529,16681360,$35.6998,$35.8688,$35.3618
12/20/2024,$35.8781,60040080,$35.2868,$35.9626,$35.0239
12/19/2024,$35.1084,22646550,$35.6247,$35.7092,$34.9676
12/18/2024,$35.5402,22644590,$36.1842,$36.554,$35.4745
12/17/2024,$36.4226,19193100,$36.4883,$36.723,$36.1973
12/16/2024,$36.4789,20182820,$36.6986,$37.3097,$36.4132
12/13/2024,$37.474,18032630,$37.3144,$37.7368,$37.2299
12/12/2024,$37.7744,22465510,$37.474,$37.8964,$37.3895
12/11/2024,$37.2769,23922880,$37.0469,$37.3989,$37.0046
12/10/2024,$37.1079,28678090,$36.6761,$37.352,$36.1692
12/09/2024,$36.6573,45253850,$40.5624,$40.6469,$36.3851
12/06/2024,$40.5061,15608590,$40.1306,$40.5436,$40.1118
12/05/2024,$40.1681,13615050,$39.9992,$40.3418,$39.8584
12/04/2024,$39.9428,14621000,$40.093,$40.3399,$39.7833
12/03/2024,$40.2338,14352200,$40.5718,$40.7877,$40.201
12/02/2024,$40.6375,16253460,$40.3747,$40.6563,$40.0649
11/29/2024,$40.5436,9556976,$39.8584,$40.6187,$39.8208
11/27/2024,$39.9522,16236130,$39.9992,$40.4028,$39.9241
11/26/2024,$40.0273,18392630,$40.3653,$40.6093,$39.8396
11/25/2024,$40.553,23525960,$41.2289,$41.3322,$40.4873
11/22/2024,$40.8065,10637300,$40.6093,$41.0411,$40.5155
11/21/2024,$40.8346,15647160,$40.4591,$41.0505,$39.9053
11/20/2024,$40.3559,21068590,$40.1306,$40.384,$39.4172
11/19/2024,$39.7269,29279270,$39.9898,$40.1494,$39.7175
11/18/2024,$40.3653,19101320,$40.2245,$40.5671,$40.1306
11/15/2024,$40.2526,18344400,$40.8159,$41.135,$39.971
11/14/2024,$40.8159,20179020,$41.2195,$41.3603,$40.5436
11/13/2024,$41.2195,11593410,$40.9848,$41.4824,$40.844
11/12/2024,$41.3415,13411890,$41.2101,$41.4917,$41.1585
11/11/2024,$41.4917,11088930,$41.2664,$41.8954,$41.2217
11/08/2024,$41.2195,23019740,$41.4542,$41.6701,$40.9801
11/07/2024,$41.4824,17151780,$42.2146,$42.2427,$41.4448
11/06/2024,$42.3741,31072520,$41.1444,$42.4492,$40.7689
11/05/2024,$39.9522,16783160,$40.1212,$40.4216,$39.7269
11/04/2024,$39.9241,21753160,$41.013,$41.0834,$39.8865
11/01/2024,$40.891,25078460,$41.6325,$41.9423,$40.8252
10/31/2024,$40.9942,35198350,$42.4352,$42.5337,$40.2104
10/30/2024,$39.6518,27530380,$39.2576,$39.8677,$39.2435
10/29/2024,$39.4922,21091460,$39.2106,$39.8865,$39.1778
10/28/2024,$39.2763,19062510,$39.0698,$39.389,$39.0698
10/25/2024,$39.1074,19363500,$39.4829,$39.9898,$39.0698
10/24/2024,$39.098,16562790,$39.2294,$39.4265,$38.8023
10/23/2024,$39.0041,16411690,$38.9853,$39.3514,$38.6943
10/22/2024,$38.9994,18594710,$38.178,$39.7082,$38.0842
10/21/2024,$38.0466,16333500,$39.389,$39.4031,$37.9809
10/18/2024,$39.3608,14188180,$39.3796,$39.7739,$39.3045
10/17/2024,$39.6424,16288140,$39.971,$40.1306,$39.098
10/16/2024,$39.6612,11768010,$39.6518,$39.9992,$39.6265
10/15/2024,$39.5298,14841690,$39.3139,$40.1464,$39.3139
10/14/2024,$39.3984,12121040,$38.8258,$39.4688,$38.7694
10/11/2024,$38.7319,10447760,$38.6474,$38.9384,$38.5629
10/10/2024,$38.5817,11975760,$38.9759,$39.3796,$38.5347
10/09/2024,$38.8633,11396570,$38.4503,$38.9009,$38.2625
10/08/2024,$38.4409,18173500,$38.0842,$38.516,$37.9058
10/07/2024,$38.0748,17063060,$38.4315,$38.6662,$38.0372
10/04/2024,$38.6662,13697490,$38.3846,$38.8258,$38.1686
10/03/2024,$38.3095,10457610,$38.516,$38.6005,$38.0466
10/02/2024,$38.7694,11124410,$38.8539,$39.2904,$38.7225
10/01/2024,$39.1449,18226380,$39.0745,$39.3984,$38.6474
09/30/2024,$39.2106,22382690,$39.1919,$39.3327,$38.7694
09/27/2024,$39.0886,17491240,$38.7037,$39.5016,$38.6663
09/26/2024,$38.5066,19316720,$38.2156,$38.5582,$38.164
09/25/2024,$38.1029,24054860,$38.7694,$38.7788,$38.0419
09/24/2024,$38.8164,24195550,$38.3282,$38.9337,$38.1264
09/23/2024,$38.2344,21977300,$37.7462,$38.4127,$37.6617
09/20/2024,$37.6523,59666400,$37.7556,$38.1499,$37.4928
09/19/2024,$37.8025,16867400,$37.887,$38.5535,$37.6852
09/18/2024,$37.3801,17279080,$36.9483,$37.6523,$36.141
09/17/2024,$36.8732,13113220,$37.1267,$37.3801,$36.8169
09/16/2024,$36.9483,16731020,$37.352,$37.596,$36.7887
09/13/2024,$37.1267,13100500,$36.9014,$37.4458,$36.8263
09/12/2024,$36.9014,17059380,$36.4883,$36.9154,$36.1457
09/11/2024,$36.31,16883350,$36.7418,$36.7418,$35.8031
09/10/2024,$36.7418,13752430,$37.3801,$37.5115,$36.5259
09/09/2024,$37.2862,13590820,$37.305,$37.5772,$36.5634
09/06/2024,$37.183,18549210,$37.3613,$37.8776,$37.0703
09/05/2024,$37.3613,19033720,$36.5259,$37.3848,$36.4977
09/04/2024,$36.3006,24534660,$37.2675,$37.7134,$36.0471
09/03/2024,$37.0797,18351110,$37.2487,$37.4411,$36.9952
08/30/2024,$37.1454,25874920,$37.2956,$37.2956,$36.7699
08/29/2024,$37.0422,22626410,$37.5679,$37.6242,$36.9812
08/28/2024,$37.4834,11219790,$37.7838,$37.8776,$37.4646
08/27/2024,$37.7744,13067630,$37.7087,$38.056,$37.6806
08/26/2024,$37.7838,11122350,$37.5679,$37.9762,$37.4177
08/23/2024,$37.3801,11682160,$37.2018,$37.4928,$37.0703
08/22/2024,$36.9952,9263084,$37.643,$37.643,$36.7793
08/21/2024,$37.4928,12748070,$37.765,$37.8307,$37.3657
08/20/2024,$37.5772,13552680,$37.596,$37.8119,$37.5162
08/19/2024,$37.7932,13280650,$37.0516,$37.8401,$37.0516
08/16/2024,$37.1924,14170220,$37.2111,$37.3895,$37.0797
08/15/2024,$37.0985,17290990,$36.8732,$37.1173,$36.54
08/14/2024,$36.6197,17941850,$36.4038,$36.723,$36.3944
08/13/2024,$36.723,14022580,$36.5165,$36.8535,$36.31
08/12/2024,$36.1692,12209360,$36.6104,$36.7042,$36.1128
08/09/2024,$36.6855,13999550,$36.6761,$36.9569,$36.3297
08/08/2024,$36.9389,13668050,$36.1034,$37.0187,$36.0847
08/07/2024,$36.1504,16744180,$36.7887,$37.1783,$36.1081
08/06/2024,$36.5353,15853770,$36.5165,$37.0328,$36.3569
08/05/2024,$36.7793,21390800,$37.7181,$38.0372,$36.2443
08/02/2024,$37.4552,25951670,$38.3658,$38.6192,$37.3989
08/01/2024,$37.7932,21797020,$38.7225,$38.8821,$37.7462
07/31/2024,$38.7413,24873190,$38.2625,$39.0792,$38.1874
07/30/2024,$38.3095,25226150,$38.2719,$38.5347,$37.9058
07/29/2024,$38.1874,21996100,$37.2956,$38.2813,$37.1971
07/26/2024,$37.2581,24563940,$36.2067,$37.6523,$36.1785
07/25/2024,$35.8969,18385330,$36.1785,$36.953,$35.8875
07/24/2024,$35.7561,23447930,$36.3475,$36.4695,$35.0896
07/23/2024,$36.1504,30777470,$36.9952,$37.1454,$34.70
07/22/2024,$37.1079,23213400,$37.6523,$37.7274,$36.4085
07/19/2024,$37.6242,19305170,$37.7181,$37.8213,$37.4224
07/18/2024,$37.6805,17757890,$37.765,$38.6756,$37.6711
07/17/2024,$38.1029,31689720,$37.2487,$38.2412,$37.2393
07/16/2024,$37.183,18541180,$36.554,$37.2346,$36.4789
07/15/2024,$36.554,19018460,$35.9063,$37.0187,$35.8594
07/12/2024,$35.9439,16748600,$35.6622,$35.9908,$35.5871
07/11/2024,$35.4369,18629980,$35.2821,$35.85,$35.2586
07/10/2024,$35.1366,19225380,$35.2774,$35.3665,$34.8643
07/09/2024,$35.2117,18697060,$34.9864,$35.3665,$34.869
07/08/2024,$35.0427,17617750,$35.4745,$35.6669,$34.9253
07/05/2024,$35.5402,12172340,$35.6341,$35.661,$35.3712
07/03/2024,$35.7186,7657993,$35.4369,$35.9626,$35.3994
07/02/2024,$35.8218,15707760,$36.0096,$36.0096,$35.4557
07/01/2024,$35.8312,16905670,$36.5165,$36.6855,$35.8031
06/28/2024,$36.7606,38288910,$36.1785,$36.845,$36.141
06/27/2024,$35.9345,13073220,$35.9345,$36.0377,$35.6294
06/26/2024,$35.8781,23560560,$35.9439,$36.0847,$35.3149
06/25/2024,$36.0471,25171950,$36.2912,$36.2912,$35.6153
06/24/2024,$36.1222,19434310,$35.9439,$36.4179,$35.728
06/21/2024,$36.1222,49147050,$35.8781,$36.3381,$35.6388
06/20/2024,$35.5308,21203330,$34.5264,$35.6529,$34.4607
06/18/2024,$34.639,22444940,$35.0521,$35.4745,$34.4982
06/17/2024,$35.0239,31105460,$35.099,$35.1741,$34.6578
06/14/2024,$35.1459,12692460,$35.0802,$35.3712,$34.977
06/13/2024,$35.2774,18514840,$35.2023,$35.5214,$35.0192
06/12/2024,$35.512,18902750,$36.1692,$36.2724,$35.1835
06/11/2024,$35.972,16479960,$35.8124,$36.2349,$35.6294
06/10/2024,$36.4132,13185630,$36.5259,$36.5869,$36.1598
06/07/2024,$36.5728,16049260,$36.6667,$36.9436,$36.5212
06/06/2024,$36.6761,20336260,$36.7699,$37.474,$36.6186
06/05/2024,$36.7418,12635490,$37.1736,$37.1736,$36.6667
06/04/2024,$37.136,14580870,$37.0046,$37.3473,$36.7981
06/03/2024,$37.1548,15651440,$37.5491,$37.6148,$36.8732
05/31/2024,$37.5772,27039350,$36.1034,$37.6336,$35.789
05/30/2024,$36.4883,18256100,$35.728,$36.5212,$35.5965
